,0,1,2
193,48500,tensor(0.0086),tensor(97.3205)
194,48750,tensor(0.0049),tensor(97.4236)
195,49000,tensor(0.0086),tensor(97.5610)
196,49250,tensor(0.0916),tensor(95.6372)
197,49500,tensor(0.0017),tensor(96.9770)
198,49750,tensor(0.0084),tensor(97.4236)
199,50000,tensor(0.0014),tensor(97.4236)
200,50250,tensor(0.0148),tensor(96.8739)
201,50500,tensor(0.0110),tensor(97.4236)
202,50750,tensor(0.0339),tensor(95.8090)
203,51000,tensor(0.0025),tensor(97.7327)
204,51250,tensor(0.0007),tensor(97.3205)
205,51500,tensor(0.0019),tensor(97.3549)
206,51750,tensor(0.0008),tensor(97.4923)
207,52000,tensor(0.0122),tensor(97.2862)
208,52250,tensor(0.0038),tensor(97.6984)
209,52500,tensor(0.0059),tensor(97.7671)
210,52750,tensor(0.0012),tensor(97.8358)
211,53000,tensor(0.0026),tensor(97.3549)
212,53250,tensor(0.0023),tensor(97.1487)
213,53500,tensor(0.0011),tensor(97.4579)
214,53750,tensor(0.0042),tensor(98.0076)
215,54000,tensor(0.0020),tensor(98.0763)
216,54250,tensor(0.0124),tensor(96.6678)
217,54500,tensor(0.0068),tensor(97.5610)
218,54750,tensor(0.0408),tensor(96.8396)
219,55000,tensor(0.0186),tensor(96.9426)
220,55250,tensor(0.0040),tensor(97.8701)
221,55500,tensor(0.0002),tensor(97.3892)
222,55750,tensor(0.0011),tensor(97.5953)
223,56000,tensor(0.0077),tensor(95.8777)
224,56250,tensor(0.0040),tensor(98.1793)
225,56500,tensor(0.0382),tensor(96.8052)
226,56750,tensor(0.0120),tensor(97.1144)
227,57000,tensor(0.0105),tensor(96.5991)
228,57250,tensor(0.0392),tensor(96.8739)
229,57500,tensor(0.0500),tensor(97.3205)
230,57750,tensor(0.0057),tensor(97.2518)
231,58000,tensor(0.0007),tensor(97.6640)
232,58250,tensor(0.0015),tensor(97.8014)
233,58500,tensor(0.0006),tensor(97.2862)
234,58750,tensor(0.0010),tensor(97.4923)
235,59000,tensor(0.0191),tensor(97.5610)
236,59250,tensor(0.0079),tensor(96.9426)
237,59500,tensor(0.0205),tensor(97.6640)
238,59750,tensor(0.0031),tensor(97.4236)
239,60000,tensor(0.0239),tensor(97.6297)
240,60250,tensor(0.0286),tensor(97.3549)
241,60500,tensor(0.0044),tensor(97.5610)
242,60750,tensor(0.0211),tensor(96.9770)
243,61000,tensor(0.0007),tensor(97.3549)
244,61250,tensor(6.6906e-05),tensor(97.3549)
245,61500,tensor(0.0011),tensor(97.4923)
246,61750,tensor(0.0034),tensor(97.5953)
247,62000,tensor(0.0498),tensor(97.0800)
248,62250,tensor(0.0015),tensor(96.4617)
249,62500,tensor(0.0007),tensor(97.6640)
250,62750,tensor(0.0005),tensor(97.5610)
251,63000,tensor(0.0314),tensor(97.1487)
252,63250,tensor(0.0100),tensor(97.1487)
253,63500,tensor(0.0010),tensor(97.9732)
254,63750,tensor(0.0011),tensor(98.0763)
255,64000,tensor(0.0032),tensor(97.0800)
256,64250,tensor(0.0075),tensor(97.2175)
257,64500,tensor(0.0020),tensor(97.7327)
258,64750,tensor(0.0003),tensor(97.7671)
259,65000,tensor(0.0308),tensor(96.8396)
260,65250,tensor(0.0067),tensor(97.3892)
261,65500,tensor(0.0009),tensor(97.2862)
262,65750,tensor(0.0266),tensor(97.1144)
263,66000,tensor(0.0025),tensor(97.3549)
264,66250,tensor(0.0089),tensor(97.9045)
265,66500,tensor(0.0015),tensor(97.2518)
266,66750,tensor(0.0065),tensor(97.5953)
267,67000,tensor(0.0104),tensor(97.1487)
268,67250,tensor(0.0117),tensor(96.7022)
269,67500,tensor(0.0079),tensor(97.1144)
270,67750,tensor(0.0020),tensor(97.8358)
271,68000,tensor(0.0271),tensor(97.8014)
272,68250,tensor(0.0121),tensor(97.5953)
273,68500,tensor(0.0014),tensor(97.9045)
274,68750,tensor(0.0064),tensor(97.1487)
275,69000,tensor(0.0016),tensor(96.9426)
276,69250,tensor(0.0016),tensor(97.5266)
277,69500,tensor(0.0224),tensor(97.4236)
278,69750,tensor(0.0305),tensor(97.3549)
279,70000,tensor(0.0373),tensor(97.1831)
280,70250,tensor(0.0133),tensor(96.5991)
281,70500,tensor(0.0010),tensor(97.4923)
282,70750,tensor(0.0009),tensor(97.5266)
283,71000,tensor(0.0047),tensor(97.4579)
284,71250,tensor(0.0342),tensor(96.5991)
285,71500,tensor(0.0003),tensor(97.5610)
286,71750,tensor(0.0065),tensor(97.0800)
287,72000,tensor(0.0102),tensor(97.0800)
288,72250,tensor(0.0007),tensor(97.1831)
289,72500,tensor(0.0113),tensor(96.8396)
290,72750,tensor(0.0051),tensor(97.5953)
291,73000,tensor(0.0002),tensor(97.6640)
292,73250,tensor(0.0094),tensor(97.1831)
293,73500,tensor(0.0572),tensor(97.0113)
294,73750,tensor(0.0004),tensor(97.6640)
295,74000,tensor(0.0008),tensor(97.9045)
296,74250,tensor(0.0004),tensor(97.8358)
297,74500,tensor(0.0089),tensor(97.3205)
298,74750,tensor(0.0009),tensor(97.4236)
299,75000,tensor(0.0016),tensor(97.7327)
300,75250,tensor(0.0005),tensor(96.8739)
301,75500,tensor(0.0588),tensor(97.4579)
302,75750,tensor(0.0040),tensor(97.4579)
303,76000,tensor(3.6391e-05),tensor(97.4579)
304,76250,tensor(0.0085),tensor(96.4273)
305,76500,tensor(0.0053),tensor(97.7327)
306,76750,tensor(0.0010),tensor(97.5953)
307,77000,tensor(0.0380),tensor(96.8052)
308,77250,tensor(0.0082),tensor(97.5610)
309,77500,tensor(0.0244),tensor(97.0457)
310,77750,tensor(0.0061),tensor(97.5266)
311,78000,tensor(0.0017),tensor(97.6297)
312,78250,tensor(0.0012),tensor(97.3549)
313,78500,tensor(0.0168),tensor(96.7365)
314,78750,tensor(0.0031),tensor(97.2175)
315,79000,tensor(0.0144),tensor(97.3549)
316,79250,tensor(0.0048),tensor(96.8739)
317,79500,tensor(0.0002),tensor(97.4236)
318,79750,tensor(0.0316),tensor(97.4236)
319,80000,tensor(0.0219),tensor(96.7709)
320,80250,tensor(0.0034),tensor(97.4236)
321,80500,tensor(0.0247),tensor(97.4236)
322,80750,tensor(0.0002),tensor(97.2518)
323,81000,tensor(0.0014),tensor(96.4960)
324,81250,tensor(0.0074),tensor(97.4236)
325,81500,tensor(0.0067),tensor(97.4923)
326,81750,tensor(0.0033),tensor(97.4923)
327,82000,tensor(0.0011),tensor(97.4579)
328,82250,tensor(0.0410),tensor(97.6297)
329,82500,tensor(0.0005),tensor(97.5266)
330,82750,tensor(0.0390),tensor(97.1831)
331,83000,tensor(0.0090),tensor(97.4923)
332,83250,tensor(0.0001),tensor(97.8358)
333,83500,tensor(0.0010),tensor(97.7327)
334,83750,tensor(0.0028),tensor(97.8701)
335,84000,tensor(0.0009),tensor(97.7327)
336,84250,tensor(0.0300),tensor(96.4273)
337,84500,tensor(0.0153),tensor(96.9770)
338,84750,tensor(0.0002),tensor(97.5266)
339,85000,tensor(0.0020),tensor(97.3549)
340,85250,tensor(0.0186),tensor(97.2175)
341,85500,tensor(0.0016),tensor(97.4579)
342,85750,tensor(0.0349),tensor(97.4236)
343,86000,tensor(0.0662),tensor(97.1144)
344,86250,tensor(0.0009),tensor(97.4236)
345,86500,tensor(0.0251),tensor(97.3892)
346,86750,tensor(0.0005),tensor(97.1831)
347,87000,tensor(0.0011),tensor(97.6984)
348,87250,tensor(0.0106),tensor(97.2862)
349,87500,tensor(0.0132),tensor(97.0457)
350,87750,tensor(0.0010),tensor(97.3892)
351,88000,tensor(0.0001),tensor(97.9389)
352,88250,tensor(0.0011),tensor(97.4923)
353,88500,tensor(0.0310),tensor(97.6640)
354,88750,tensor(0.0354),tensor(97.3892)
355,89000,tensor(0.0060),tensor(97.3892)
356,89250,tensor(0.0002),tensor(97.9389)
357,89500,tensor(0.0003),tensor(97.4923)
358,89750,tensor(0.0147),tensor(97.0113)
359,90000,tensor(0.0698),tensor(97.3892)
360,90250,tensor(0.0224),tensor(97.3892)
361,90500,tensor(0.0049),tensor(96.6335)
362,90750,tensor(0.0003),tensor(97.8701)
363,91000,tensor(0.0015),tensor(97.9045)
364,91250,tensor(0.0074),tensor(97.6984)
365,91500,tensor(0.0859),tensor(97.0457)
366,91750,tensor(0.0020),tensor(97.1487)
367,92000,tensor(0.0005),tensor(97.4579)
368,92250,tensor(0.0031),tensor(97.9389)
369,92500,tensor(0.0354),tensor(97.0113)
370,92750,tensor(0.0013),tensor(97.6297)
371,93000,tensor(0.0007),tensor(98.1106)
372,93250,tensor(0.0022),tensor(97.3549)
373,93500,tensor(0.0029),tensor(96.5648)
374,93750,tensor(0.0392),tensor(97.7671)
375,94000,tensor(0.0037),tensor(97.5610)
376,94250,tensor(0.0540),tensor(97.7327)
377,94500,tensor(0.0013),tensor(97.3549)
378,94750,tensor(0.0048),tensor(97.6640)
379,95000,tensor(0.0044),tensor(97.3205)
380,95250,tensor(0.0004),tensor(97.3549)
381,95500,tensor(0.0022),tensor(97.4236)
382,95750,tensor(0.0277),tensor(97.4579)
383,96000,tensor(0.0022),tensor(97.4236)
384,96250,tensor(0.0014),tensor(97.8701)
385,96500,tensor(0.0108),tensor(97.0457)
386,96750,tensor(0.0013),tensor(97.3549)
387,97000,tensor(0.0056),tensor(97.4579)
388,97250,tensor(0.0057),tensor(97.5610)
389,97500,tensor(9.4118e-05),tensor(97.4236)
390,97750,tensor(0.0662),tensor(97.2518)
391,98000,tensor(0.0367),tensor(97.0113)
392,98250,tensor(0.0034),tensor(97.3892)
393,98500,tensor(0.0008),tensor(96.5648)
394,98750,tensor(0.0019),tensor(97.5266)
395,99000,tensor(0.0139),tensor(97.6984)
396,99250,tensor(0.0024),tensor(97.5610)
397,99500,tensor(0.0055),tensor(97.1144)
398,99750,tensor(0.0003),tensor(97.5953)
399,100000,tensor(0.0004),tensor(97.5953)
400,100250,tensor(0.0026),tensor(97.4579)
401,100500,tensor(0.0063),tensor(97.0457)
402,100750,tensor(0.0014),tensor(97.6640)
403,101000,tensor(0.0016),tensor(97.1831)
404,101250,tensor(0.0011),tensor(97.6640)
405,101500,tensor(0.0007),tensor(97.5610)
406,101750,tensor(0.0038),tensor(96.7709)
407,102000,tensor(0.0040),tensor(96.9083)
408,102250,tensor(0.0002),tensor(98.0419)
409,102500,tensor(0.0019),tensor(97.6297)
410,102750,tensor(4.5570e-05),tensor(97.9732)
411,103000,tensor(0.0033),tensor(97.5610)
412,103250,tensor(0.0004),tensor(97.3549)
413,103500,tensor(0.0411),tensor(97.3892)
414,103750,tensor(0.0006),tensor(97.8701)
415,104000,tensor(0.0003),tensor(97.8014)
416,104250,tensor(0.0848),tensor(97.6640)
417,104500,tensor(0.0200),tensor(97.8014)
418,104750,tensor(0.0054),tensor(96.8396)
419,105000,tensor(0.0007),tensor(97.5266)
420,105250,tensor(0.0002),tensor(97.4923)
421,105500,tensor(0.0007),tensor(98.0076)
422,105750,tensor(0.0008),tensor(98.4198)
423,106000,tensor(0.0147),tensor(97.6297)
424,106250,tensor(0.0082),tensor(97.3892)
425,106500,tensor(0.0026),tensor(97.2175)
426,106750,tensor(0.0006),tensor(97.6640)
427,107000,tensor(0.0090),tensor(97.2175)
428,107250,tensor(0.0016),tensor(97.3892)
429,107500,tensor(0.0549),tensor(97.4923)
430,107750,tensor(0.0010),tensor(97.2518)
431,108000,tensor(0.0050),tensor(97.0800)
432,108250,tensor(0.0021),tensor(96.8739)
433,108500,tensor(0.0376),tensor(97.1487)
434,108750,tensor(0.0011),tensor(97.8358)
435,109000,tensor(0.0088),tensor(97.6640)
436,109250,tensor(0.0012),tensor(97.9732)
437,109500,tensor(0.0057),tensor(97.0113)
438,109750,tensor(0.0409),tensor(97.4579)
439,110000,tensor(0.0017),tensor(97.2175)
440,110250,tensor(0.0017),tensor(97.5953)
441,110500,tensor(0.0030),tensor(97.3892)
442,110750,tensor(0.0007),tensor(97.6297)
443,111000,tensor(0.0128),tensor(97.5266)
444,111250,tensor(0.0007),tensor(97.9389)
445,111500,tensor(0.0006),tensor(97.8014)
446,111750,tensor(0.0013),tensor(97.7671)
447,112000,tensor(0.0086),tensor(97.1831)
448,112250,tensor(0.0015),tensor(97.6297)
449,112500,tensor(0.0215),tensor(97.0457)
450,112750,tensor(0.0291),tensor(97.6984)
451,113000,tensor(0.1249),tensor(97.6984)
452,113250,tensor(0.0194),tensor(97.3892)
453,113500,tensor(0.0031),tensor(97.9045)
454,113750,tensor(0.0004),tensor(97.6640)
455,114000,tensor(0.0005),tensor(97.4236)
456,114250,tensor(3.1536e-05),tensor(97.2518)
457,114500,tensor(0.0284),tensor(97.0113)
458,114750,tensor(0.0020),tensor(97.4923)
459,115000,tensor(0.0015),tensor(97.7327)
460,115250,tensor(0.1280),tensor(97.6297)
461,115500,tensor(0.0053),tensor(97.4923)
462,115750,tensor(0.0004),tensor(97.9389)
463,116000,tensor(0.1125),tensor(97.2175)
464,116250,tensor(0.0176),tensor(97.7327)
465,116500,tensor(0.0001),tensor(98.1793)
466,116750,tensor(0.0072),tensor(97.6297)
467,117000,tensor(0.0008),tensor(97.2518)
468,117250,tensor(0.0003),tensor(97.6297)
469,117500,tensor(0.0104),tensor(97.6640)
470,117750,tensor(0.0062),tensor(97.6984)
471,118000,tensor(0.0002),tensor(97.6640)
472,118250,tensor(0.0078),tensor(97.4923)
473,118500,tensor(0.0003),tensor(97.2175)
474,118750,tensor(0.0346),tensor(97.4579)
475,119000,tensor(0.0002),tensor(97.7327)
476,119250,tensor(0.0017),tensor(97.5953)
477,119500,tensor(0.0351),tensor(97.4579)
478,119750,tensor(0.0003),tensor(97.4579)
479,120000,tensor(0.0323),tensor(96.3243)
480,120250,tensor(0.0112),tensor(98.1106)
481,120500,tensor(0.0397),tensor(96.9770)
482,120750,tensor(0.0002),tensor(97.6640)
483,121000,tensor(0.0018),tensor(97.2518)
484,121250,tensor(0.0003),tensor(97.8701)
485,121500,tensor(0.0009),tensor(97.5610)
486,121750,tensor(0.0052),tensor(97.5610)
487,122000,tensor(0.0007),tensor(97.4923)
488,122250,tensor(0.0018),tensor(97.5953)
489,122500,tensor(0.0001),tensor(97.9732)
490,122750,tensor(0.0132),tensor(97.6984)
491,123000,tensor(8.4066e-05),tensor(97.9389)
492,123250,tensor(0.0001),tensor(97.2175)
493,123500,tensor(0.0004),tensor(97.1487)
494,123750,tensor(0.0003),tensor(98.0076)
495,124000,tensor(0.0002),tensor(97.5610)
496,124250,tensor(0.0008),tensor(97.1831)
497,124500,tensor(0.0002),tensor(97.5266)
498,124750,tensor(0.0289),tensor(96.8052)
499,125000,tensor(0.0003),tensor(97.4923)
500,125250,tensor(0.0150),tensor(97.8014)
501,125500,tensor(0.0080),tensor(96.9083)
502,125750,tensor(0.0001),tensor(97.4236)
503,126000,tensor(0.0003),tensor(97.8014)
504,126250,tensor(0.0002),tensor(97.8701)
505,126500,tensor(0.0025),tensor(97.7671)
506,126750,tensor(0.0022),tensor(96.4273)
507,127000,tensor(0.0046),tensor(97.1144)
508,127250,tensor(0.0041),tensor(97.3549)
509,127500,tensor(0.0057),tensor(97.3549)
510,127750,tensor(0.0013),tensor(97.3892)
511,128000,tensor(0.0004),tensor(97.4579)
512,128250,tensor(0.0015),tensor(97.4579)
513,128500,tensor(0.0029),tensor(97.9732)
514,128750,tensor(0.0002),tensor(97.6984)
515,129000,tensor(0.0021),tensor(97.6984)
516,129250,tensor(0.0027),tensor(97.1831)
517,129500,tensor(0.0023),tensor(97.0113)
518,129750,tensor(5.1523e-05),tensor(97.9389)
519,130000,tensor(0.0001),tensor(98.1450)
520,130250,tensor(0.0071),tensor(97.2862)
521,130500,tensor(0.0007),tensor(97.4579)
522,130750,tensor(0.0120),tensor(97.6984)
523,131000,tensor(0.0013),tensor(97.4236)
524,131250,tensor(0.0083),tensor(97.5266)
525,131500,tensor(0.0003),tensor(97.5266)
526,131750,tensor(6.4008e-05),tensor(97.1487)
527,132000,tensor(0.0124),tensor(97.5266)
528,132250,tensor(0.0004),tensor(98.0419)
529,132500,tensor(0.0011),tensor(98.2137)
530,132750,tensor(0.0097),tensor(98.1793)
531,133000,tensor(0.0009),tensor(97.6297)
532,133250,tensor(0.0404),tensor(96.8739)
533,133500,tensor(0.0055),tensor(97.7671)
534,133750,tensor(0.0001),tensor(98.1793)
535,134000,tensor(0.0046),tensor(97.4579)
536,134250,tensor(0.0008),tensor(97.3549)
537,134500,tensor(0.0009),tensor(97.3892)
538,134750,tensor(0.0224),tensor(97.5610)
539,135000,tensor(0.0020),tensor(97.2862)
540,135250,tensor(0.0004),tensor(97.4579)
541,135500,tensor(0.0046),tensor(97.0800)
542,135750,tensor(0.0419),tensor(97.9045)
543,136000,tensor(0.0046),tensor(97.9389)
544,136250,tensor(0.0008),tensor(97.9732)
545,136500,tensor(4.8172e-05),tensor(97.7327)
546,136750,tensor(0.0004),tensor(98.0419)
547,137000,tensor(0.0009),tensor(97.7671)
548,137250,tensor(0.0018),tensor(97.6297)
549,137500,tensor(0.0003),tensor(97.6984)
550,137750,tensor(0.0006),tensor(97.8701)
551,138000,tensor(2.5602e-05),tensor(98.1106)
552,138250,tensor(0.0003),tensor(97.9045)
553,138500,tensor(0.0133),tensor(97.4579)
554,138750,tensor(0.0232),tensor(97.3205)
555,139000,tensor(0.0049),tensor(97.3205)
556,139250,tensor(9.3725e-05),tensor(97.6640)
557,139500,tensor(0.0001),tensor(97.7671)
558,139750,tensor(0.0003),tensor(98.0419)
559,140000,tensor(0.0046),tensor(97.2862)
560,140250,tensor(0.1265),tensor(96.3930)
561,140500,tensor(0.0001),tensor(97.8701)
562,140750,tensor(0.0004),tensor(97.5610)
563,141000,tensor(0.0055),tensor(97.8358)
564,141250,tensor(0.0002),tensor(97.7327)
565,141500,tensor(0.0066),tensor(96.8396)
566,141750,tensor(0.0031),tensor(97.5610)
567,142000,tensor(0.0003),tensor(97.8358)
568,142250,tensor(0.0088),tensor(97.4923)
569,142500,tensor(0.0032),tensor(97.5953)
570,142750,tensor(0.0003),tensor(97.4236)
571,143000,tensor(0.0006),tensor(97.3205)
572,143250,tensor(0.0026),tensor(97.3549)
573,143500,tensor(3.3610e-05),tensor(97.6984)
574,143750,tensor(0.0003),tensor(97.9389)
575,144000,tensor(0.0002),tensor(96.8052)
576,144250,tensor(0.0138),tensor(97.1487)
577,144500,tensor(0.0012),tensor(96.1869)
578,144750,tensor(0.0004),tensor(97.0800)
579,145000,tensor(0.0003),tensor(97.7327)
580,145250,tensor(0.0295),tensor(97.3549)
