,0,1
0,0.9127225358228398,1.0
1,0.9126846220677671,0.9995242626070409
2,0.9130812690134724,0.9995242626070409
3,0.9134782608695652,0.9995242626070409
4,0.9138755980861244,0.9995242626070409
5,0.9142732811140122,0.9995242626070409
6,0.9146713104048759,0.9995242626070409
7,0.9150696864111498,0.9995242626070409
8,0.9150326797385621,0.9990485252140818
9,0.9154315605928509,0.9990485252140818
10,0.9158307893589185,0.9990485252140818
11,0.9162303664921466,0.9990485252140818
12,0.9166302924487123,0.9990485252140818
13,0.9170305676855895,0.9990485252140818
14,0.9174311926605505,0.9990485252140818
15,0.9178321678321678,0.9990485252140818
16,0.9182334936598163,0.9990485252140818
17,0.9186351706036745,0.9990485252140818
18,0.9190371991247265,0.9990485252140818
19,0.9194395796847635,0.9990485252140818
20,0.9198423127463863,0.9990485252140818
21,0.9202453987730062,0.9990485252140818
22,0.920648838228847,0.9990485252140818
23,0.9210526315789473,0.9990485252140818
24,0.9214567792891619,0.9990485252140818
25,0.9218612818261633,0.9990485252140818
26,0.922266139657444,0.9990485252140818
27,0.9226713532513181,0.9990485252140818
28,0.9230769230769231,0.9990485252140818
29,0.9234828496042217,0.9990485252140818
30,0.9238891333040036,0.9990485252140818
31,0.9242957746478874,0.9990485252140818
32,0.9247027741083224,0.9990485252140818
33,0.9251101321585903,0.9990485252140818
34,0.9255178492728074,0.9990485252140818
35,0.9259259259259259,0.9990485252140818
36,0.9263343625937362,0.9990485252140818
37,0.9267431597528685,0.9990485252140818
38,0.9271523178807947,0.9990485252140818
39,0.9275618374558304,0.9990485252140818
40,0.9279717189571366,0.9990485252140818
41,0.9283819628647215,0.9990485252140818
42,0.9287925696594427,0.9990485252140818
43,0.9292035398230089,0.9990485252140818
44,0.9296148738379814,0.9990485252140818
45,0.9295837023914969,0.9985727878211227
46,0.9299955693398316,0.9985727878211227
47,0.9304078014184397,0.9985727878211227
48,0.930820399113082,0.9985727878211227
49,0.9312333629103815,0.9985727878211227
50,0.9316466932978251,0.9985727878211227
51,0.9320603907637656,0.9985727878211227
52,0.9324744557974234,0.9985727878211227
53,0.9328888888888889,0.9985727878211227
54,0.9333036905291241,0.9985727878211227
55,0.9337188612099644,0.9985727878211227
56,0.9341344014241211,0.9985727878211227
57,0.9345503116651825,0.9985727878211227
58,0.9349665924276169,0.9985727878211227
59,0.9353832442067737,0.9985727878211227
60,0.9358002674988855,0.9985727878211227
61,0.9362176628010704,0.9985727878211227
62,0.9366354306113343,0.9985727878211227
63,0.9370535714285714,0.9985727878211227
64,0.9374720857525681,0.9985727878211227
65,0.9378909740840036,0.9985727878211227
66,0.9383102369244524,0.9985727878211227
67,0.9387298747763864,0.9985727878211227
68,0.9391498881431767,0.9985727878211227
69,0.9395702775290958,0.9985727878211227
70,0.9399910434393193,0.9985727878211227
71,0.9404121863799283,0.9985727878211227
72,0.9408337068579112,0.9985727878211227
73,0.9412556053811659,0.9985727878211227
74,0.9416778824585016,0.9985727878211227
75,0.9421005385996409,0.9985727878211227
76,0.9425235743152223,0.9985727878211227
77,0.9429469901168014,0.9985727878211227
78,0.9433707865168539,0.9985727878211227
79,0.9437949640287769,0.9985727878211227
80,0.9442195231668916,0.9985727878211227
81,0.9446444644464447,0.9985727878211227
82,0.945069788383611,0.9985727878211227
83,0.9454954954954955,0.9985727878211227
84,0.9459215863001352,0.9985727878211227
85,0.9463480613165014,0.9985727878211227
86,0.9467749210645016,0.9985727878211227
87,0.947202166064982,0.9985727878211227
88,0.9476297968397291,0.9985727878211227
89,0.9480578139114725,0.9985727878211227
90,0.9484862178038861,0.9985727878211227
91,0.9489150090415913,0.9985727878211227
92,0.9493441881501583,0.9985727878211227
93,0.9497737556561086,0.9985727878211227
94,0.9502037120869171,0.9985727878211227
95,0.9506340579710145,0.9985727878211227
96,0.9510647938377889,0.9985727878211227
97,0.9514959202175884,0.9985727878211227
98,0.9519274376417234,0.9985727878211227
99,0.9523593466424682,0.9985727878211227
100,0.952791647753064,0.9985727878211227
101,0.9532243415077203,0.9985727878211227
102,0.9536574284416175,0.9985727878211227
103,0.9540909090909091,0.9985727878211227
104,0.954524783992724,0.9985727878211227
105,0.9549590536851683,0.9985727878211227
106,0.9553937187073281,0.9985727878211227
107,0.9558287795992714,0.9985727878211227
108,0.9562642369020501,0.9985727878211227
109,0.9567000911577028,0.9985727878211227
110,0.9571363429092568,0.9985727878211227
111,0.9575729927007299,0.9985727878211227
112,0.9580100410771337,0.9985727878211227
113,0.9584474885844749,0.9985727878211227
114,0.9588853357697579,0.9985727878211227
115,0.9593235831809872,0.9985727878211227
116,0.9597622313671696,0.9985727878211227
117,0.9602012808783166,0.9985727878211227
118,0.9606407322654462,0.9985727878211227
119,0.9610805860805861,0.9985727878211227
120,0.9610627576729271,0.9980970504281637
121,0.9615032080659945,0.9980970504281637
122,0.9619440623567171,0.9980970504281637
123,0.9623853211009175,0.9980970504281637
124,0.9628269848554383,0.9980970504281637
125,0.9632690541781451,0.9980970504281637
126,0.9637115296279284,0.9980970504281637
127,0.9641544117647058,0.9980970504281637
128,0.9645977011494253,0.9980970504281637
129,0.9650413983440662,0.9980970504281637
130,0.9654855039116429,0.9980970504281637
131,0.9659300184162063,0.9980970504281637
132,0.9663749424228466,0.9980970504281637
133,0.9668202764976959,0.9980970504281637
134,0.9672660212079299,0.9980970504281637
135,0.9677121771217713,0.9980970504281637
136,0.968158744808491,0.9980970504281637
137,0.9686057248384118,0.9980970504281637
138,0.9690531177829099,0.9980970504281637
139,0.9695009242144177,0.9980970504281637
140,0.9699491447064262,0.9980970504281637
141,0.9703977798334875,0.9980970504281637
142,0.970846830171217,0.9980970504281637
143,0.9712962962962963,0.9980970504281637
144,0.9717461787864752,0.9980970504281637
145,0.9721964782205746,0.9980970504281637
146,0.9726471951784886,0.9980970504281637
147,0.9730983302411874,0.9980970504281637
148,0.9735498839907193,0.9980970504281637
149,0.9740018570102136,0.9980970504281637
150,0.974454249883883,0.9980970504281637
151,0.974907063197026,0.9980970504281637
152,0.9753602975360297,0.9980970504281637
153,0.9758139534883721,0.9980970504281637
154,0.9762680316426244,0.9980970504281637
155,0.9767225325884544,0.9980970504281637
156,0.9771774569166278,0.9980970504281637
157,0.9776328052190121,0.9980970504281637
158,0.9780885780885781,0.9980970504281637
159,0.9785447761194029,0.9980970504281637
160,0.9790013999066729,0.9980970504281637
161,0.9794584500466853,0.9980970504281637
162,0.9799159271368519,0.9980970504281637
163,0.9803738317757009,0.9980970504281637
164,0.9808321645628798,0.9980970504281637
165,0.9812909260991581,0.9980970504281637
166,0.9817501169864296,0.9980970504281637
167,0.9822097378277154,0.9980970504281637
168,0.9826697892271663,0.9980970504281637
169,0.9831302717900656,0.9980970504281637
170,0.9835911861228317,0.9980970504281637
171,0.9840525328330206,0.9980970504281637
172,0.984514312529329,0.9980970504281637
173,0.9849765258215962,0.9980970504281637
174,0.9854391733208079,0.9980970504281637
175,0.9859022556390977,0.9980970504281637
176,0.9863657733897508,0.9980970504281637
177,0.9868297271872061,0.9980970504281637
178,0.9868235294117647,0.9976213130352045
179,0.9872881355932204,0.9976213130352045
180,0.987753179463024,0.9976213130352045
181,0.9882186616399623,0.9976213130352045
182,0.9886845827439887,0.9976213130352045
183,0.9891509433962264,0.9976213130352045
184,0.9891458235016517,0.9971455756422455
185,0.9891406987724268,0.9966698382492863
186,0.9896079357581483,0.9966698382492863
187,0.9896030245746692,0.9961941008563273
188,0.9900709219858156,0.9961941008563273
189,0.9905392620624409,0.9961941008563273
190,0.9910080454330336,0.9961941008563273
191,0.9910037878787878,0.9957183634633682
192,0.9914732354334439,0.9957183634633682
193,0.9914691943127962,0.9952426260704091
194,0.9919393077287814,0.9952426260704091
195,0.9924098671726755,0.9952426260704091
196,0.992406264831514,0.99476688867745
197,0.9924026590693258,0.994291151284491
198,0.9923990498812352,0.9938154138915318
199,0.9923954372623575,0.9933396764985728
200,0.9923918212077983,0.9928639391056137
201,0.9928639391056137,0.9928639391056137
202,0.9928605425987624,0.9923882017126546
203,0.9928571428571429,0.9919124643196955
204,0.9933301572177228,0.9919124643196955
205,0.9933269780743565,0.9914367269267365
206,0.9933237958989032,0.9909609895337773
207,0.9933206106870229,0.9904852521408183
208,0.9937947494033413,0.9904852521408183
209,0.994269340974212,0.9904852521408183
210,0.9942666029622551,0.9900095147478591
211,0.994263862332696,0.9895337773549001
212,0.994261119081779,0.989058039961941
213,0.9942583732057416,0.9885823025689819
214,0.9942556247008137,0.9881065651760228
215,0.9942528735632183,0.9876308277830638
216,0.9942501197891711,0.9871550903901046
217,0.9942473633748802,0.9866793529971456
218,0.9942446043165467,0.9862036156041865
219,0.994721689059501,0.9862036156041865
220,0.9951992318771004,0.9862036156041865
221,0.9951969260326609,0.9857278782112274
222,0.9951946179721288,0.9852521408182683
223,0.9951923076923077,0.9847764034253093
224,0.9951899951899952,0.9843006660323501
225,0.9951876804619827,0.9838249286393911
226,0.9951853635050554,0.9833491912464319
227,0.9951830443159922,0.9828734538534729
228,0.9951807228915662,0.9823977164605138
229,0.9951783992285439,0.9819219790675547
230,0.9951760733236855,0.9814462416745956
231,0.9951737451737451,0.9809705042816366
232,0.9951714147754708,0.9804947668886774
233,0.9956521739130435,0.9804947668886774
234,0.9956500724987917,0.9800190294957184
235,0.9956479690522244,0.9795432921027593
236,0.9956458635703919,0.9790675547098002
237,0.9956437560503388,0.9785918173168411
238,0.9956416464891041,0.978116079923882
239,0.9956395348837209,0.9776403425309229
240,0.9961221522055259,0.9776403425309229
241,0.9961202715809894,0.9771646051379639
242,0.9961183891314895,0.9766888677450047
243,0.996116504854369,0.9762131303520457
244,0.9961146187469645,0.9757373929590866
245,0.9961127308066083,0.9752616555661275
246,0.9961108410306271,0.9747859181731684
247,0.9961089494163424,0.9743101807802094
248,0.9961070559610705,0.9738344433872502
249,0.9961051606621227,0.9733587059942912
250,0.9961032635168047,0.972882968601332
251,0.9961013645224172,0.972407231208373
252,0.9960994636762555,0.9719314938154139
253,0.9960975609756098,0.9714557564224549
254,0.9960956564177648,0.9709800190294957
255,0.99609375,0.9705042816365367
256,0.9960918417195896,0.9700285442435775
257,0.9960899315738025,0.9695528068506185
258,0.9960880195599022,0.9690770694576594
259,0.9960861056751468,0.9686013320647003
260,0.996084189916789,0.9681255946717412
261,0.9960822722820764,0.9676498572787822
262,0.9960803527682509,0.967174119885823
263,0.996078431372549,0.966698382492864
264,0.996076508092202,0.9662226450999049
265,0.9960745829244357,0.9657469077069457
266,0.9960726558664703,0.9652711703139867
267,0.9960707269155207,0.9647954329210275
268,0.9960687960687961,0.9643196955280685
269,0.9960668633235005,0.9638439581351094
270,0.9960649286768323,0.9633682207421503
271,0.9960629921259843,0.9628924833491912
272,0.9960610536681438,0.9624167459562322
273,0.9960591133004926,0.961941008563273
274,0.996057171020207,0.961465271170314
275,0.9960552268244576,0.9609895337773549
276,0.9960532807104094,0.9605137963843958
277,0.9960513326752222,0.9600380589914367
278,0.9960493827160494,0.9595623215984777
279,0.9960474308300395,0.9590865842055185
280,0.9960454770143351,0.9586108468125595
281,0.9960435212660732,0.9581351094196003
282,0.9960415635823849,0.9576593720266413
283,0.996039603960396,0.9571836346336822
284,0.9960376423972264,0.9567078972407231
285,0.9960356788899901,0.956232159847764
286,0.9960337134357957,0.955756422454805
287,0.996031746031746,0.9552806850618458
288,0.996029776674938,0.9548049476688868
289,0.9960278053624627,0.9543292102759277
290,0.9960258320914058,0.9538534728829686
291,0.9960238568588469,0.9533777354900095
292,0.9960218796618597,0.9529019980970505
293,0.9960199004975124,0.9524262607040913
294,0.9960179193628671,0.9519505233111323
295,0.9960159362549801,0.9514747859181731
296,0.9960139511709019,0.9509990485252141
297,0.996011964107677,0.950523311132255
298,0.9960099750623441,0.9500475737392959
299,0.9960079840319361,0.9495718363463368
300,0.9960059910134798,0.9490960989533778
301,0.996003996003996,0.9486203615604186
302,0.9960019990004998,0.9481446241674596
303,0.996,0.9476688867745005
304,0.9959979989994997,0.9471931493815414
305,0.9964964964964965,0.9471931493815414
306,0.9964947421131698,0.9467174119885823
307,0.9964929859719439,0.9462416745956232
308,0.9964912280701754,0.9457659372026641
