,0,1,2,3
0,0.0,0.0,0.8462157809983897,1.0
1,0.0,0.0004757373929590866,0.8461538461538461,0.9995242626070409
2,0.0,0.03853472882968601,0.8464947622884771,0.9995242626070409
3,0.0012360939431396785,0.03853472882968601,0.8468359532446594,0.9995242626070409
4,0.0012360939431396785,0.11798287345385347,0.8471774193548387,0.9995242626070409
5,0.002472187886279357,0.11798287345385347,0.8475191609519968,0.9995242626070409
6,0.002472187886279357,0.3268315889628925,0.8478611783696529,0.9995242626070409
7,0.003708281829419036,0.3268315889628925,0.8482034719418652,0.9995242626070409
8,0.003708281829419036,0.4352997145575642,0.848546042003231,0.9995242626070409
9,0.004944375772558714,0.4352997145575642,0.8488888888888889,0.9995242626070409
10,0.004944375772558714,0.4933396764985728,0.849232012934519,0.9995242626070409
11,0.004944375772558714,0.49429115128449097,0.8495754144763445,0.9995242626070409
12,0.004944375772558714,0.7174119885823026,0.8499190938511327,0.9995242626070409
13,0.006180469715698393,0.7174119885823026,0.8502630513961958,0.9995242626070409
14,0.006180469715698393,0.780209324452902,0.8506072874493927,0.9995242626070409
15,0.007416563658838072,0.780209324452902,0.8509518023491291,0.9995242626070409
16,0.007416563658838072,0.8201712654614652,0.8512965964343598,0.9995242626070409
17,0.00865265760197775,0.8201712654614652,0.8516416700445886,0.9995242626070409
18,0.00865265760197775,0.8539486203615604,0.8519870235198702,0.9995242626070409
19,0.009888751545117428,0.8539486203615604,0.8519269776876268,0.9990485252140818
20,0.009888751545117428,0.8705994291151284,0.8522727272727273,0.9990485252140818
21,0.011124845488257108,0.8705994291151284,0.8526187576126675,0.9990485252140818
22,0.011124845488257108,0.8777354900095148,0.8529650690495532,0.9990485252140818
23,0.012360939431396786,0.8777354900095148,0.8533116619260463,0.9990485252140818
24,0.012360939431396786,0.9039010466222646,0.8536585365853658,0.9990485252140818
25,0.013597033374536464,0.9039010466222646,0.8540056933712892,0.9990485252140818
26,0.013597033374536464,0.9043767840152236,0.8543531326281529,0.9990485252140818
27,0.014833127317676144,0.9043767840152236,0.8547008547008547,0.9990485252140818
28,0.014833127317676144,0.928639391056137,0.8550488599348535,0.9990485252140818
29,0.016069221260815822,0.928639391056137,0.8553971486761711,0.9990485252140818
30,0.016069221260815822,0.9333967649857279,0.8557457212713936,0.9990485252140818
31,0.0173053152039555,0.9333967649857279,0.8560945780676722,0.9990485252140818
32,0.0173053152039555,0.9367269267364415,0.8564437194127243,0.9990485252140818
33,0.018541409147095178,0.9367269267364415,0.8567931456548348,0.9990485252140818
34,0.018541409147095178,0.9481446241674596,0.8571428571428571,0.9990485252140818
35,0.019777503090234856,0.9481446241674596,0.8574928542262148,0.9990485252140818
36,0.019777503090234856,0.9567078972407231,0.8578431372549019,0.9990485252140818
37,0.021013597033374538,0.9567078972407231,0.8581937065794851,0.9990485252140818
38,0.021013597033374538,0.9571836346336822,0.8585445625511039,0.9990485252140818
39,0.022249690976514216,0.9571836346336822,0.8588957055214724,0.9990485252140818
40,0.022249690976514216,0.9586108468125595,0.8592471358428805,0.9990485252140818
41,0.023485784919653894,0.9586108468125595,0.8595988538681948,0.9990485252140818
42,0.023485784919653894,0.9590865842055185,0.85995085995086,0.9990485252140818
43,0.024721878862793572,0.9590865842055185,0.8603031544448996,0.9990485252140818
44,0.024721878862793572,0.9628924833491912,0.860655737704918,0.9990485252140818
45,0.02595797280593325,0.9628924833491912,0.8610086100861009,0.9990485252140818
46,0.02595797280593325,0.9657469077069457,0.8613617719442166,0.9990485252140818
47,0.027194066749072928,0.9657469077069457,0.8617152236356176,0.9990485252140818
48,0.027194066749072928,0.966698382492864,0.8620689655172413,0.9990485252140818
49,0.029666254635352288,0.966698382492864,0.8624229979466119,0.9990485252140818
50,0.029666254635352288,0.9719314938154139,0.8627773212818406,0.9990485252140818
51,0.030902348578491966,0.9719314938154139,0.8631319358816276,0.9990485252140818
52,0.030902348578491966,0.9743101807802094,0.8634868421052632,0.9990485252140818
53,0.03337453646477132,0.9743101807802094,0.8638420403126286,0.9990485252140818
